Date,tkrs_avg_roc_30d,tkrs_avg_std_30d,tkrs_avg_rs_roc_30d,tkrs_avg_vol_avg_roc_30d,tkrs_avg_turnover_avg_roc_30d,stock_idx_pct_change_30d,comm_idx_pct_change_30d,bond_idx_pct_change_30d,vol_idx_pct_change_30d
2016-08-05,0.026727457432188424,0.019296339836105705,-0.09207007148789692,0.01721454117076382,0.09773382012599119,0.011752289826627349,-0.06266312563493026,0.036210397409967676,-0.33971012502476794
2016-08-08,0.07712591430591793,0.016712028420448954,0.5969868338414663,-0.05254951082489823,0.014407332624061242,0.006954486659843884,-0.03797470935946845,0.0746755705238209,-0.5535714325380199
2016-08-09,0.11315227003004398,0.014980608876686502,1.2964587809889414,-0.09608062812191598,-0.03279492895839842,0.005511291634240356,-0.03871832000971909,0.09746992482696548,-0.5111111253284778
2016-08-10,0.08622526026764502,0.014611553566067437,0.8919271746688031,-0.12691759368809552,-0.06280891048151138,0.005420361849954425,-0.06504606334648455,0.07453052213125644,-0.35733332316080724
2016-08-11,0.06947411642650045,0.014147866440621356,0.494832881479218,-0.14300702930260878,-0.077546477328994,0.0034566877190742584,-0.06411918171263886,0.06092138324340679,-0.2980768789906457
2016-08-12,0.048210792525385085,0.013607910836522295,0.22213083411855084,-0.1617654275735252,-0.10360320098134757,0.0038133364880166276,-0.051465877965493734,0.04553944074966565,-0.2610364615376073
2016-08-15,0.05366585965095934,0.013694723725457079,0.21970508652960796,-0.16176542500218138,-0.10416985071797447,-0.00012151367823109993,-0.04761905367079333,0.04731312580189062,-0.200406225213831
2016-08-16,0.06226414220672224,0.01320316114263941,0.47706224741377157,-0.16202036253513907,-0.10560109768225512,-0.0033983328080653408,-0.011920513517555631,0.049169233078868,-0.18870343997305716
2016-08-17,0.05708616258188805,0.013167024960292808,0.390014451360277,-0.1732020590999951,-0.11740153188820546,-0.003388654765223542,-0.011873335283942632,0.04411546097682839,-0.18516045793451608
2016-08-18,0.05906859163147835,0.013193210595032768,0.5121131463879154,-0.17440318714450298,-0.11626992644003342,-0.0012657006685794503,0.0298710686572623,0.047867941785239454,-0.22560974743008677
2016-08-19,0.03947678143497738,0.012703862706201339,0.2621410867025069,-0.18007631388813883,-0.12146119423812685,-0.004976760812865022,0.016129099690203264,0.030319928719928724,-0.14090906693587257
2016-08-22,0.03146133753218302,0.012616335724304201,0.1500378728313274,-0.18743011034375545,-0.1297811004745203,-0.0008258998991630406,0.01079619929222475,0.026351876396266682,-0.09379612316598185
2016-08-23,0.025423166985260544,0.01257957617186152,0.06327210918131598,-0.2001396473936986,-0.14525709854745883,0.002457513379118481,-0.00397352630415948,0.02059884136601786,-0.08634686788373336
2016-08-24,0.019100132897470805,0.012686635121621579,0.014871561231130315,-0.1972573547574008,-0.13722887139597817,0.0006798171002031506,-0.003353467827471368,0.015435007383154398,0.03144170618186459
2016-08-25,0.01657495248223338,0.012637503113520021,-0.016068706041989178,-0.20005356310766553,-0.14487285779618353,0.0005012056103104179,-0.0033399612771879417,0.009939522737157702,0.06318256153654334
2016-08-26,0.017243449899854057,0.012614681845713543,0.0232174617155414,-0.1985621303199554,-0.146801442499211,0.0025488396795942947,-0.00401883680525128,0.008955116344931513,0.0773480297028526
2016-08-29,0.021960005390098566,0.012627118520140857,0.02164438445884609,-0.1954231151348571,-0.1428280693368107,0.005136086305147725,-0.0033646849619832775,0.011636248669189886,0.040192927400773515
2016-08-30,0.025180331301380324,0.012611448694844679,0.10568303489655406,-0.19309774136901348,-0.13925063915246405,0.002547051301096115,-0.0067705083156176515,0.012020662768699397,0.09607348311410902
2016-08-31,0.015407822723765341,0.012547877552629552,0.019412328668906076,-0.1928856512340149,-0.1382040370076053,0.003261129458791423,-0.019086582291841125,0.0037759496273455095,0.14018687802530283
2016-09-01,0.022764670257156353,0.012403371263598901,0.12961203166730284,-0.19671648002139452,-0.14261894378077067,0.0032434557679017484,-0.024674468732538313,0.008303854552414558,0.05808475544840741
2016-09-02,0.021521331175350912,0.012292728429309084,0.0513666487486486,-0.1873190753447046,-0.14104159436662755,0.0017274638254496377,-0.0116758046588602,0.008623775064949157,-0.003327863061894254
2016-09-06,0.02411027836171265,0.012384624063614368,0.005280572379407822,-0.17898143610208783,-0.13336289646162225,0.0050287808568210135,0.00625002614377923,0.014140112177441821,-0.06604502217200181
2016-09-07,0.018222568235764548,0.012233305532458556,-0.1084915147977007,-0.18811526320415162,-0.14296157918473518,0.005564646477788759,0.019525813765514544,0.0143951265004294,-0.08505751679142748
2016-09-08,0.019068506827253345,0.012275918075762966,-0.10487928198282293,-0.19571314237613013,-0.15239764189019034,-0.0008518454475822113,0.04788724225903507,0.01297057949567626,-0.024941519620195307
2016-09-09,-0.007847405270569837,0.013260888541141675,-0.27470652214997815,-0.1865100850385446,-0.14945264957763105,-0.005125791363393306,0.03460452509286749,-0.013494049190299617,0.37578613464036703
2016-09-12,0.009070987240799605,0.013237792023155536,-0.16927956955310985,-0.18517340760278378,-0.15620325739524876,-0.006966778628589854,0.02591033334771664,-0.0020643607378904028,0.27716933391512555
2016-09-13,-0.004278803679312033,0.01357813306926163,-0.23315611209712928,-0.1704284893561483,-0.14170609693739378,-0.0074061393856103,0.030648667008912334,-0.016351301236343208,0.4348875388723874
2016-09-14,0.0027684222454118033,0.0133209299581989,-0.11411594814920767,-0.17308326972867938,-0.14545134522888448,-0.0032371566474539426,0.024268410165642962,-0.008778440279316402,0.35676885152717364
2016-09-15,0.007166332337332773,0.013268429173303082,-0.11017481832600284,-0.1705688976143359,-0.14519177283400708,-0.003678072271420474,0.012640502030818235,-0.002290667098658661,0.26749608648684253
2016-09-16,0.0025671781965134095,0.01335945096348113,-0.15101226245838406,-0.13573471787645652,-0.121031589223349,-0.004825345064533915,0.0097901812996537,-0.007444140785154096,0.23752011200835677
2016-09-19,-0.0060695462717796625,0.012844920345578019,-0.1732688665398795,-0.14295526704316708,-0.14099112566190186,-0.0022570854612059543,0.004874603158012247,-0.014168563291703906,0.3634766694344711
2016-09-20,-0.007807166400585907,0.012791558400232286,-0.3845043606891734,-0.11401002354066947,-0.11261544903539389,-0.002522894426820188,0.002770094657665867,-0.014000361240957493,0.38434783272121265
2016-09-21,0.005213698439821903,0.013197101196605443,-0.4689053507210017,-0.08314943475616265,-0.0823572698695928,-0.0026000260727746527,0.018055562508181744,-0.003568284208226191,0.14065183231428136
2016-09-22,0.016817228280537264,0.013360833541939001,-0.33753302004813635,-0.0573429926461092,-0.05893460285282581,-0.0017062942960904826,0.03583971616569159,0.0066723212416581745,-0.002489604356542441
2016-09-23,0.0020045830597184926,0.013671572064349005,-0.35095988244561305,-0.038164698218809745,-0.042895904580343425,0.0006921030613031842,0.008304464550884516,-0.004088857105370214,0.052225996638624705
